OBJECTID,GEOID,B00001e1,B00001m1,B00002e1,B00002m1
2724,05000US48245,19027,-1,7703,-1
2725,05000US48247,374,-1,185,-1
2726,05000US48249,2476,-1,1030,-1
2727,05000US48251,10714,-1,3958,-1
2728,05000US48253,2560,-1,759,-1
2729,05000US48255,1858,-1,719,-1
2730,05000US48257,8532,-1,3221,-1
2731,05000US48259,1990,-1,787,-1
2732,05000US48261,88,-1,68,-1
2733,05000US48263,278,-1,155,-1
2734,05000US48265,3460,-1,1578,-1
2735,05000US48267,433,-1,283,-1
2736,05000US48269,99,-1,62,-1
2737,05000US48271,364,-1,176,-1
2738,05000US48273,1963,-1,770,-1
2739,05000US48275,796,-1,416,-1
2740,05000US48277,4445,-1,1949,-1
2741,05000US48279,1720,-1,823,-1
2742,05000US48281,1712,-1,777,-1
2743,05000US48283,471,-1,172,-1
2744,05000US48285,2569,-1,1321,-1
2745,05000US48287,1440,-1,674,-1
2746,05000US48289,1697,-1,924,-1
2747,05000US48291,5541,-1,2023,-1
2748,05000US48293,2531,-1,1157,-1
2749,05000US48295,1006,-1,478,-1
2750,05000US48297,1108,-1,564,-1
2751,05000US48299,1554,-1,1128,-1
2752,05000US48301,22,-1,22,-1
2753,05000US48303,19857,-1,8032,-1
2754,05000US48305,1087,-1,501,-1
2755,05000US48307,771,-1,483,-1
2756,05000US48309,18859,-1,7587,-1
2757,05000US48311,86,-1,73,-1
2758,05000US48313,1558,-1,546,-1
2759,05000US48315,882,-1,496,-1
2760,05000US48317,564,-1,231,-1
2761,05000US48319,376,-1,267,-1
2762,05000US48321,2180,-1,1187,-1
2763,05000US48323,3368,-1,1169,-1
2764,05000US48325,3426,-1,1254,-1
2765,05000US48327,294,-1,193,-1
2766,05000US48329,8473,-1,3319,-1
2767,05000US48331,2437,-1,1121,-1
2768,05000US48333,910,-1,565,-1
2769,05000US48335,1113,-1,454,-1
2770,05000US48337,2179,-1,1112,-1
2771,05000US48339,24776,-1,9795,-1
2772,05000US48341,1648,-1,640,-1
2773,05000US48343,1313,-1,638,-1
2774,05000US48345,256,-1,179,-1
2775,05000US48347,5772,-1,2401,-1
2776,05000US48349,5393,-1,2254,-1
2777,05000US48351,1004,-1,607,-1
2778,05000US48353,1675,-1,829,-1
2779,05000US48355,22402,-1,9056,-1
2780,05000US48357,867,-1,349,-1
2781,05000US48359,461,-1,219,-1
2782,05000US48361,6167,-1,2645,-1
2783,05000US48363,2688,-1,1548,-1
2784,05000US48365,2048,-1,934,-1
2785,05000US48367,9238,-1,3557,-1
2786,05000US48369,1262,-1,526,-1
2787,05000US48371,1501,-1,552,-1
2788,05000US48373,3963,-1,1813,-1
2789,05000US48375,10009,-1,4019,-1
2790,05000US48377,425,-1,255,-1
2791,05000US48379,1217,-1,592,-1
2792,05000US48381,9878,-1,4087,-1
2793,05000US48383,385,-1,152,-1
2794,05000US48385,403,-1,352,-1
2795,05000US48387,1620,-1,856,-1
2796,05000US48389,1478,-1,556,-1
2797,05000US48391,1078,-1,527,-1
2798,05000US48393,231,-1,114,-1
2799,05000US48395,1509,-1,847,-1
2800,05000US48397,4693,-1,1677,-1
2801,05000US48399,1203,-1,632,-1
2802,05000US48401,5268,-1,2122,-1
2803,05000US48403,881,-1,643,-1
2804,05000US48405,638,-1,437,-1
2805,05000US48407,1500,-1,756,-1
2806,05000US48409,5432,-1,2249,-1
2807,05000US48411,739,-1,449,-1
2808,05000US48413,364,-1,189,-1
2809,05000US48415,1511,-1,576,-1
2810,05000US48417,558,-1,276,-1
2811,05000US48419,2211,-1,1073,-1
2812,05000US48421,624,-1,285,-1
2813,05000US48423,14104,-1,5687,-1
2814,05000US48425,587,-1,232,-1
2815,05000US48427,4100,-1,1483,-1
2816,05000US48429,924,-1,422,-1
2817,05000US48431,212,-1,102,-1
2818,05000US48433,288,-1,181,-1
2819,05000US48435,421,-1,200,-1
2820,05000US48437,994,-1,429,-1
2821,05000US48439,115861,-1,46047,-1
2822,05000US48441,10818,-1,4475,-1
2823,05000US48443,109,-1,114,-1
2824,05000US48445,1170,-1,451,-1
2825,05000US48447,397,-1,241,-1
2826,05000US48449,3020,-1,1182,-1
2827,05000US48451,7931,-1,3202,-1
2828,05000US48453,69275,-1,29479,-1
2829,05000US48455,1261,-1,857,-1
2830,05000US48457,2115,-1,959,-1
2831,05000US48459,3251,-1,1417,-1
2832,05000US48461,615,-1,266,-1
2833,05000US48463,1703,-1,787,-1
2834,05000US48465,3138,-1,1288,-1
2835,05000US48467,4786,-1,2107,-1
2836,05000US48469,6510,-1,2640,-1
2837,05000US48471,5643,-1,1375,-1
2838,05000US48473,3183,-1,1116,-1
2839,05000US48475,1333,-1,607,-1
2840,05000US48477,2134,-1,883,-1
2841,05000US48479,17826,-1,5470,-1
2842,05000US48481,2819,-1,1269,-1
2843,05000US48483,973,-1,441,-1
2844,05000US48485,10881,-1,4284,-1
2845,05000US48487,1177,-1,530,-1
2846,05000US48489,2106,-1,733,-1
2847,05000US48491,28465,-1,11036,-1
2848,05000US48493,3751,-1,1454,-1
2849,05000US48495,881,-1,360,-1
2850,05000US48497,5407,-1,2269,-1
2851,05000US48499,3543,-1,1688,-1
2852,05000US48501,613,-1,269,-1
2853,05000US48503,1325,-1,620,-1
2854,05000US48505,695,-1,317,-1
2855,05000US48507,808,-1,344,-1
2856,05000US49001,789,-1,341,-1
2857,05000US49003,6908,-1,2416,-1
2858,05000US49005,13277,-1,4274,-1
2859,05000US49007,2489,-1,1092,-1
2860,05000US49009,172,-1,249,-1
2861,05000US49011,23886,-1,7542,-1
2862,05000US49013,3386,-1,1556,-1
2863,05000US49015,1884,-1,770,-1
2864,05000US49017,1229,-1,717,-1
2865,05000US49019,595,-1,325,-1
2866,05000US49021,3275,-1,1636,-1
2867,05000US49023,1640,-1,545,-1
2868,05000US49025,928,-1,583,-1
2869,05000US49027,2128,-1,874,-1
2870,05000US49029,1045,-1,341,-1
2871,05000US49031,467,-1,275,-1
2872,05000US49033,574,-1,455,-1
2873,05000US49035,79791,-1,28010,-1
2874,05000US49037,2278,-1,1114,-1
2875,05000US49039,4148,-1,1467,-1
2876,05000US49041,3179,-1,1228,-1
2877,05000US49043,4036,-1,2193,-1
2878,05000US49045,4588,-1,1532,-1
2879,05000US49047,3069,-1,1125,-1
2880,05000US49049,50581,-1,14373,-1
2881,05000US49051,2258,-1,946,-1
2882,05000US49053,9744,-1,3798,-1
2883,05000US49055,594,-1,300,-1
2884,05000US49057,18631,-1,6732,-1
2885,05000US51001,3329,-1,1827,-1
2886,05000US51003,8017,-1,2983,-1
2887,05000US51005,1682,-1,807,-1
2888,05000US51007,754,-1,302,-1
2889,05000US51009,2811,-1,1164,-1
2890,05000US51011,1401,-1,627,-1
2891,05000US51013,14825,-1,7082,-1
2892,05000US51015,5298,-1,1992,-1
2893,05000US51017,215,-1,138,-1
2894,05000US51019,5424,-1,2409,-1
2895,05000US51021,706,-1,280,-1
2896,05000US51023,2916,-1,1234,-1
2897,05000US51025,1779,-1,719,-1
2898,05000US51027,1981,-1,925,-1
2899,05000US51029,1698,-1,574,-1
2900,05000US51031,3828,-1,1726,-1
2901,05000US51033,2344,-1,915,-1
2902,05000US51035,1961,-1,1021,-1
2903,05000US51036,1727,-1,833,-1
2904,05000US51037,1365,-1,662,-1
2905,05000US51041,23260,-1,9139,-1
2906,05000US51043,1230,-1,495,-1
2907,05000US51045,314,-1,164,-1
2908,05000US51047,3269,-1,1110,-1
2909,05000US51049,608,-1,269,-1
2910,05000US51051,1662,-1,795,-1
2911,05000US51053,2011,-1,817,-1
2912,05000US51057,912,-1,492,-1
2913,05000US51059,84079,-1,31598,-1
2914,05000US51061,5644,-1,2180,-1
2915,05000US51063,953,-1,478,-1
2916,05000US51065,1770,-1,671,-1
2917,05000US51067,3522,-1,1637,-1
2918,05000US51069,5640,-1,2253,-1
2919,05000US51071,1900,-1,881,-1
2920,05000US51073,2435,-1,1015,-1
2921,05000US51075,1829,-1,634,-1
2922,05000US51077,1656,-1,916,-1
2923,05000US51079,1246,-1,515,-1
2924,05000US51081,1309,-1,356,-1
2925,05000US51083,2997,-1,1445,-1
2926,05000US51085,8231,-1,3084,-1
2927,05000US51087,21164,-1,9122,-1
2928,05000US51089,4237,-1,1970,-1
2929,05000US51091,317,-1,249,-1
2930,05000US51093,2821,-1,1177,-1
2931,05000US51095,4122,-1,1737,-1
2932,05000US51097,541,-1,258,-1
2933,05000US51099,1856,-1,739,-1
2934,05000US51101,1347,-1,560,-1
2935,05000US51103,1321,-1,814,-1
2936,05000US51105,2051,-1,973,-1
2937,05000US51107,24745,-1,8599,-1
2938,05000US51109,2426,-1,1137,-1
2939,05000US51111,1665,-1,673,-1
2940,05000US51113,807,-1,371,-1
2941,05000US51115,520,-1,310,-1
2942,05000US51117,3155,-1,1638,-1
2943,05000US51119,967,-1,589,-1
2944,05000US51121,6058,-1,2189,-1
2945,05000US51125,876,-1,501,-1
2946,05000US51127,1339,-1,521,-1
2947,05000US51131,1344,-1,787,-1
2948,05000US51133,917,-1,569,-1
2949,05000US51135,1358,-1,521,-1
2950,05000US51137,2175,-1,937,-1
2951,05000US51139,2062,-1,981,-1
2952,05000US51141,1402,-1,714,-1
2953,05000US51143,5685,-1,2613,-1
2954,05000US51145,2421,-1,712,-1
2955,05000US51147,1807,-1,540,-1
2956,05000US51149,2598,-1,840,-1
2957,05000US51153,29204,-1,10090,-1
2958,05000US51155,2720,-1,1255,-1
2959,05000US51157,650,-1,333,-1
2960,05000US51159,1005,-1,343,-1
2961,05000US51161,6662,-1,2760,-1
2962,05000US51163,1706,-1,811,-1
2963,05000US51165,7388,-1,3073,-1
2964,05000US51167,1996,-1,978,-1
2965,05000US51169,2449,-1,1260,-1
2966,05000US51171,3632,-1,1704,-1
2967,05000US51173,3011,-1,1409,-1
2968,05000US51175,2258,-1,846,-1
2969,05000US51177,9275,-1,3407,-1
2970,05000US51179,10138,-1,3468,-1
2971,05000US51181,794,-1,409,-1
2972,05000US51183,1751,-1,569,-1
2973,05000US51185,3597,-1,1630,-1
2974,05000US51187,2704,-1,1079,-1
2975,05000US51191,4557,-1,2009,-1
2976,05000US51193,1228,-1,700,-1
2977,05000US51195,3852,-1,1534,-1
2978,05000US51197,2127,-1,969,-1
2979,05000US51199,4654,-1,1860,-1
2980,05000US51510,10239,-1,5181,-1
2981,05000US51520,1197,-1,560,-1
2982,05000US51530,434,-1,149,-1
2983,05000US51540,3879,-1,1608,-1
2984,05000US51550,15566,-1,5611,-1
2985,05000US51570,1460,-1,642,-1
2986,05000US51580,451,-1,244,-1
2987,05000US51590,3866,-1,1839,-1
2988,05000US51595,508,-1,209,-1
2989,05000US51600,1975,-1,721,-1
2990,05000US51610,1065,-1,434,-1
2991,05000US51620,551,-1,231,-1
2992,05000US51630,1819,-1,713,-1
2993,05000US51640,523,-1,234,-1
2994,05000US51650,9380,-1,4025,-1
2995,05000US51660,4002,-1,1204,-1
2996,05000US51670,1365,-1,655,-1
2997,05000US51678,684,-1,130,-1
2998,05000US51680,6595,-1,2319,-1
2999,05000US51683,2390,-1,878,-1
3000,05000US51685,838,-1,291,-1
3001,05000US51690,1155,-1,571,-1
3002,05000US51700,12635,-1,5247,-1
3003,05000US51710,21360,-1,8526,-1
3004,05000US51720,314,-1,152,-1
3005,05000US51730,2505,-1,1332,-1
3006,05000US51735,959,-1,381,-1
3007,05000US51740,7787,-1,3374,-1
3008,05000US51750,1118,-1,372,-1
3009,05000US51760,16438,-1,7755,-1
3010,05000US51770,6459,-1,3087,-1
3011,05000US51775,1987,-1,749,-1
3012,05000US51790,1916,-1,862,-1
3013,05000US51800,7039,-1,2884,-1
3014,05000US51810,33935,-1,13421,-1
3015,05000US51820,1391,-1,620,-1
3016,05000US51830,1659,-1,443,-1
3017,05000US51840,1744,-1,734,-1
3018,05000US50001,7978,-1,3379,-1
3019,05000US50003,5449,-1,2971,-1
3020,05000US50005,5260,-1,2638,-1
3021,05000US50007,15348,-1,5594,-1
3022,05000US50009,1880,-1,1404,-1
3023,05000US50011,5864,-1,2535,-1
3024,05000US50013,1646,-1,1000,-1
3025,05000US50015,3550,-1,1644,-1
3026,05000US50017,5463,-1,2612,-1
3027,05000US50019,5979,-1,3299,-1
3028,05000US50021,9157,-1,4767,-1
3029,05000US50023,8606,-1,4072,-1
3030,05000US50025,6844,-1,4272,-1
3031,05000US50027,7155,-1,4086,-1
3032,05000US53001,2059,-1,793,-1
3033,05000US53003,1992,-1,883,-1
3034,05000US53005,12467,-1,4906,-1
3035,05000US53007,4770,-1,2288,-1
3036,05000US53009,6547,-1,3130,-1
3037,05000US53011,34247,-1,13304,-1
3038,05000US53013,581,-1,282,-1
3039,05000US53015,7497,-1,3208,-1
3040,05000US53017,3695,-1,1553,-1
3041,05000US53019,1243,-1,708,-1
3042,05000US53021,4887,-1,1591,-1
3043,05000US53023,409,-1,208,-1
3044,05000US53025,6744,-1,2689,-1
3045,05000US53027,6891,-1,3067,-1
3046,05000US53029,6565,-1,3135,-1
3047,05000US53031,2488,-1,1378,-1
3048,05000US53033,142810,-1,58965,-1
3049,05000US53035,21191,-1,8839,-1
3050,05000US53037,3714,-1,1763,-1
3051,05000US53039,2141,-1,1082,-1
3052,05000US53041,7386,-1,3278,-1
3053,05000US53043,2120,-1,1094,-1
3054,05000US53045,4987,-1,2456,-1
3055,05000US53047,4267,-1,2139,-1
3056,05000US53049,2365,-1,1429,-1
3057,05000US53051,1682,-1,894,-1
3058,05000US53053,64600,-1,25720,-1
3059,05000US53055,4769,-1,3430,-1
3060,05000US53057,16322,-1,7556,-1
3061,05000US53059,1683,-1,877,-1
3062,05000US53061,53564,-1,21235,-1
3063,05000US53063,36543,-1,14861,-1
3064,05000US53065,5467,-1,2623,-1
3065,05000US53067,17251,-1,7162,-1
3066,05000US53069,456,-1,230,-1
3067,05000US53071,5247,-1,1936,-1
3068,05000US53073,13804,-1,5938,-1
3069,05000US53075,6287,-1,2550,-1
3070,05000US53077,17538,-1,6199,-1
3071,05000US55001,4522,-1,3108,-1
3072,05000US55003,3916,-1,2180,-1
3073,05000US55005,10322,-1,4831,-1
3074,05000US55007,5408,-1,3668,-1
3075,05000US55009,22581,-1,8999,-1
3076,05000US55011,4865,-1,2256,-1
3077,05000US55013,5582,-1,4063,-1
3078,05000US55015,6635,-1,2692,-1
3079,05000US55017,10539,-1,4377,-1
3080,05000US55019,11565,-1,4675,-1
3081,05000US55021,11127,-1,4859,-1
3082,05000US55023,4673,-1,2331,-1
3083,05000US55025,46990,-1,19567,-1
3084,05000US55027,15467,-1,6405,-1
3085,05000US55029,5549,-1,3879,-1
3086,05000US55031,7834,-1,3903,-1
3087,05000US55033,9165,-1,3689,-1
3088,05000US55035,10950,-1,4468,-1
3089,05000US55037,1116,-1,1041,-1
3090,05000US55039,15543,-1,6331,-1
3091,05000US55041,2974,-1,2291,-1
3092,05000US55043,13192,-1,5486,-1
3093,05000US55045,7996,-1,3296,-1
3094,05000US55047,4533,-1,2297,-1
3095,05000US55049,6679,-1,2930,-1
3096,05000US55051,2033,-1,1465,-1
3097,05000US55053,6224,-1,2759,-1
3098,05000US55055,10679,-1,4372,-1
3099,05000US55057,6750,-1,3392,-1
3100,05000US55059,13105,-1,5210,-1
3101,05000US55061,4622,-1,1962,-1
3102,05000US55063,12046,-1,4735,-1
3103,05000US55065,6006,-1,2521,-1
3104,05000US55067,4768,-1,2619,-1
3105,05000US55069,5877,-1,3029,-1
3106,05000US55071,13404,-1,5785,-1
3107,05000US55073,21764,-1,8913,-1
3108,05000US55075,7715,-1,4821,-1
3109,05000US55077,4732,-1,2643,-1
3110,05000US55078,685,-1,304,-1
3111,05000US55079,82494,-1,36027,-1
3112,05000US55081,9458,-1,3941,-1
3113,05000US55083,8259,-1,4742,-1
3114,05000US55085,5927,-1,4171,-1
3115,05000US55087,19045,-1,7607,-1
3116,05000US55089,8461,-1,3484,-1
3117,05000US55091,2572,-1,1160,-1
3118,05000US55093,8069,-1,3169,-1
3119,05000US55095,10853,-1,5336,-1
3120,05000US55097,11403,-1,4822,-1
3121,05000US55099,4756,-1,2833,-1
3122,05000US55101,16768,-1,6834,-1
3123,05000US55103,5269,-1,2378,-1
3124,05000US55105,17136,-1,6941,-1
3125,05000US55107,4864,-1,2646,-1
3126,05000US55109,11928,-1,4589,-1
3127,05000US55111,11494,-1,5138,-1
3128,05000US55113,4489,-1,3458,-1
3129,05000US55115,10567,-1,4819,-1
3130,05000US55117,14965,-1,6159,-1
3131,05000US55119,6382,-1,2968,-1
3132,05000US55121,8253,-1,3564,-1
3133,05000US55123,8738,-1,3747,-1
3134,05000US55125,4558,-1,4260,-1
3135,05000US55127,12254,-1,5740,-1
3136,05000US55129,5281,-1,3429,-1
3137,05000US55131,11584,-1,4661,-1
3138,05000US55133,36158,-1,14542,-1
3139,05000US55135,10560,-1,4732,-1
3140,05000US55137,6512,-1,3515,-1
3141,05000US55139,17951,-1,7414,-1
3142,05000US55141,12120,-1,5228,-1
3143,05000US54001,1705,-1,822,-1
3144,05000US54003,6121,-1,2533,-1
3145,05000US54005,2247,-1,1051,-1
3146,05000US54007,1539,-1,780,-1
3147,05000US54009,2379,-1,1000,-1
3148,05000US54011,7532,-1,3520,-1
3149,05000US54013,685,-1,370,-1
3150,05000US54015,852,-1,424,-1
3151,05000US54017,834,-1,428,-1
3152,05000US54019,4107,-1,1944,-1
3153,05000US54021,1050,-1,424,-1
3154,05000US54023,1058,-1,630,-1
3155,05000US54025,3394,-1,1744,-1
3156,05000US54027,1717,-1,1040,-1
3157,05000US54029,2565,-1,1209,-1
3158,05000US54031,1117,-1,694,-1
3159,05000US54033,6555,-1,3019,-1
3160,05000US54035,1853,-1,870,-1
3161,05000US54037,4368,-1,1765,-1
3162,05000US54039,15393,-1,7274,-1
3163,05000US54041,1495,-1,727,-1
3164,05000US54043,1462,-1,712,-1
3165,05000US54045,3052,-1,1413,-1
3166,05000US54047,2455,-1,1441,-1
3167,05000US54049,5674,-1,2672,-1
3168,05000US54051,3198,-1,1487,-1
3169,05000US54053,2075,-1,981,-1
3170,05000US54055,4714,-1,2282,-1
3171,05000US54057,2306,-1,1169,-1
3172,05000US54059,2342,-1,1133,-1
3173,05000US54061,7768,-1,3469,-1
3174,05000US54063,1170,-1,640,-1
3175,05000US54065,1243,-1,738,-1
3176,05000US54067,1961,-1,959,-1
3177,05000US54069,4929,-1,2229,-1
3178,05000US54071,939,-1,604,-1
3179,05000US54073,1111,-1,451,-1
3180,05000US54075,1186,-1,995,-1
3181,05000US54077,3532,-1,1628,-1
3182,05000US54079,3958,-1,1700,-1
3183,05000US54081,5673,-1,2432,-1
3184,05000US54083,2890,-1,1379,-1
3185,05000US54085,1498,-1,812,-1
3186,05000US54087,1475,-1,739,-1
3187,05000US54089,1210,-1,615,-1
3188,05000US54091,1474,-1,617,-1
3189,05000US54093,1203,-1,750,-1
3190,05000US54095,1340,-1,733,-1
3191,05000US54097,1925,-1,843,-1
3192,05000US54099,3159,-1,1526,-1
3193,05000US54101,1075,-1,586,-1
3194,05000US54103,1717,-1,888,-1
3195,05000US54105,531,-1,292,-1
3196,05000US54107,7780,-1,3551,-1
3197,05000US54109,1930,-1,942,-1
3198,05000US56001,3188,-1,1264,-1
3199,05000US56003,2071,-1,899,-1
3200,05000US56005,3001,-1,1131,-1
3201,05000US56007,2115,-1,1016,-1
3202,05000US56009,1217,-1,533,-1
3203,05000US56011,976,-1,464,-1
3204,05000US56013,5210,-1,2148,-1
3205,05000US56015,1722,-1,637,-1
3206,05000US56017,689,-1,326,-1
3207,05000US56019,621,-1,316,-1
3208,05000US56021,6829,-1,2827,-1
3209,05000US56023,2193,-1,1078,-1
3210,05000US56025,6744,-1,2691,-1
3211,05000US56027,427,-1,203,-1
3212,05000US56029,2106,-1,908,-1
3213,05000US56031,807,-1,413,-1
3214,05000US56033,2659,-1,1093,-1
3215,05000US56035,678,-1,362,-1
3216,05000US56037,3763,-1,1510,-1
3217,05000US56039,1071,-1,588,-1
3218,05000US56041,1735,-1,698,-1
3219,05000US56043,929,-1,413,-1
3220,05000US56045,769,-1,329,-1
