OBJECTID,GEOID,B00001e1,B00001m1,B00002e1,B00002m1
1412,05000US28021,880,-1,416,-1
1413,05000US28023,1589,-1,763,-1
1414,05000US28025,1599,-1,709,-1
1415,05000US28027,2422,-1,1010,-1
1416,05000US28029,2254,-1,946,-1
1417,05000US28031,1232,-1,580,-1
1418,05000US28033,9897,-1,3912,-1
1419,05000US28035,4994,-1,1996,-1
1420,05000US28037,802,-1,379,-1
1421,05000US28039,1416,-1,573,-1
1422,05000US28041,1403,-1,397,-1
1423,05000US28043,1207,-1,581,-1
1424,05000US28045,2226,-1,1008,-1
1425,05000US28047,11526,-1,5056,-1
1426,05000US28049,16692,-1,7085,-1
1427,05000US28051,2300,-1,1079,-1
1428,05000US28053,1059,-1,460,-1
1429,05000US28055,249,-1,107,-1
1430,05000US28057,2100,-1,814,-1
1431,05000US28059,8023,-1,3514,-1
1432,05000US28061,1361,-1,642,-1
1433,05000US28063,480,-1,228,-1
1434,05000US28065,854,-1,423,-1
1435,05000US28067,4156,-1,1690,-1
1436,05000US28069,808,-1,367,-1
1437,05000US28071,3225,-1,1281,-1
1438,05000US28073,3234,-1,1349,-1
1439,05000US28075,5495,-1,2174,-1
1440,05000US28077,1298,-1,643,-1
1441,05000US28079,1812,-1,705,-1
1442,05000US28081,5692,-1,2341,-1
1443,05000US28083,2638,-1,1100,-1
1444,05000US28085,2043,-1,848,-1
1445,05000US28087,4298,-1,1836,-1
1446,05000US28089,6569,-1,2601,-1
1447,05000US28091,1905,-1,796,-1
1448,05000US28093,2213,-1,813,-1
1449,05000US28095,2838,-1,1252,-1
1450,05000US28097,906,-1,434,-1
1451,05000US28099,2426,-1,998,-1
1452,05000US28101,2058,-1,865,-1
1453,05000US28103,974,-1,469,-1
1454,05000US28105,3148,-1,1219,-1
1455,05000US28107,2288,-1,1055,-1
1456,05000US28109,3100,-1,1286,-1
1457,05000US28111,1082,-1,468,-1
1458,05000US28113,2911,-1,1303,-1
1459,05000US28115,2207,-1,1006,-1
1460,05000US28117,1679,-1,708,-1
1461,05000US28119,1205,-1,515,-1
1462,05000US28121,9140,-1,3392,-1
1463,05000US28123,1931,-1,795,-1
1464,05000US28125,622,-1,262,-1
1465,05000US28127,1918,-1,797,-1
1466,05000US28129,1537,-1,701,-1
1467,05000US28131,1044,-1,374,-1
1468,05000US28133,3241,-1,1076,-1
1469,05000US28135,1619,-1,557,-1
1470,05000US28137,1931,-1,712,-1
1471,05000US28139,1741,-1,732,-1
1472,05000US28141,1763,-1,862,-1
1473,05000US28143,781,-1,349,-1
1474,05000US28145,2172,-1,878,-1
1475,05000US28147,954,-1,450,-1
1476,05000US28149,3199,-1,1435,-1
1477,05000US28151,4294,-1,1898,-1
1478,05000US28153,1145,-1,479,-1
1479,05000US28155,1209,-1,526,-1
1480,05000US28157,907,-1,389,-1
1481,05000US28159,1523,-1,675,-1
1482,05000US28161,1025,-1,498,-1
1483,05000US28163,2257,-1,815,-1
1484,05000US29001,2754,-1,1133,-1
1485,05000US29003,2245,-1,950,-1
1486,05000US29005,1438,-1,681,-1
1487,05000US29007,2897,-1,1196,-1
1488,05000US29009,3133,-1,1506,-1
1489,05000US29011,1767,-1,758,-1
1490,05000US29013,2874,-1,1288,-1
1491,05000US29015,2037,-1,1223,-1
1492,05000US29017,1446,-1,693,-1
1493,05000US29019,11920,-1,4588,-1
1494,05000US29021,8086,-1,3367,-1
1495,05000US29023,3133,-1,1406,-1
1496,05000US29025,2272,-1,1105,-1
1497,05000US29027,3756,-1,1360,-1
1498,05000US29029,3665,-1,2842,-1
1499,05000US29031,6419,-1,2639,-1
1500,05000US29033,1839,-1,886,-1
1501,05000US29035,627,-1,337,-1
1502,05000US29037,9084,-1,3643,-1
1503,05000US29039,1188,-1,566,-1
1504,05000US29041,1688,-1,921,-1
1505,05000US29043,6735,-1,2660,-1
1506,05000US29045,1261,-1,622,-1
1507,05000US29047,16293,-1,6681,-1
1508,05000US29049,2532,-1,1054,-1
1509,05000US29051,6929,-1,2657,-1
1510,05000US29053,3211,-1,1281,-1
1511,05000US29055,2154,-1,1009,-1
1512,05000US29057,1483,-1,748,-1
1513,05000US29059,1232,-1,523,-1
1514,05000US29061,1908,-1,878,-1
1515,05000US29063,2279,-1,749,-1
1516,05000US29065,1772,-1,846,-1
1517,05000US29067,1278,-1,610,-1
1518,05000US29069,3730,-1,1718,-1
1519,05000US29071,7881,-1,3286,-1
1520,05000US29073,2057,-1,995,-1
1521,05000US29075,1623,-1,736,-1
1522,05000US29077,20886,-1,8862,-1
1523,05000US29079,1712,-1,786,-1
1524,05000US29081,1885,-1,920,-1
1525,05000US29083,3127,-1,1429,-1
1526,05000US29085,1121,-1,714,-1
1527,05000US29087,1512,-1,762,-1
1528,05000US29089,1531,-1,674,-1
1529,05000US29091,3935,-1,1730,-1
1530,05000US29093,1748,-1,841,-1
1531,05000US29095,51848,-1,23728,-1
1532,05000US29097,10491,-1,4306,-1
1533,05000US29099,15732,-1,6212,-1
1534,05000US29101,5183,-1,1934,-1
1535,05000US29103,857,-1,454,-1
1536,05000US29105,2777,-1,1219,-1
1537,05000US29107,3494,-1,1484,-1
1538,05000US29109,3372,-1,1434,-1
1539,05000US29111,1799,-1,756,-1
1540,05000US29113,4337,-1,1688,-1
1541,05000US29115,2231,-1,1095,-1
1542,05000US29117,2034,-1,897,-1
1543,05000US29119,2182,-1,975,-1
1544,05000US29121,2696,-1,1308,-1
1545,05000US29123,1411,-1,654,-1
1546,05000US29125,938,-1,469,-1
1547,05000US29127,2915,-1,1176,-1
1548,05000US29129,775,-1,435,-1
1549,05000US29131,2491,-1,1192,-1
1550,05000US29133,1595,-1,633,-1
1551,05000US29135,2432,-1,880,-1
1552,05000US29137,1629,-1,794,-1
1553,05000US29139,2121,-1,949,-1
1554,05000US29141,2114,-1,1318,-1
1555,05000US29143,2445,-1,1172,-1
1556,05000US29145,6077,-1,2522,-1
1557,05000US29147,3801,-1,1539,-1
1558,05000US29149,1377,-1,680,-1
1559,05000US29151,1999,-1,948,-1
1560,05000US29153,1463,-1,846,-1
1561,05000US29155,2478,-1,1141,-1
1562,05000US29157,1996,-1,861,-1
1563,05000US29159,4886,-1,2035,-1
1564,05000US29161,3962,-1,1612,-1
1565,05000US29163,2544,-1,990,-1
1566,05000US29165,8633,-1,3609,-1
1567,05000US29167,3103,-1,1266,-1
1568,05000US29169,4241,-1,1353,-1
1569,05000US29171,643,-1,355,-1
1570,05000US29173,1312,-1,614,-1
1571,05000US29175,3157,-1,1309,-1
1572,05000US29177,3128,-1,1287,-1
1573,05000US29179,1137,-1,631,-1
1574,05000US29181,1521,-1,713,-1
1575,05000US29183,28186,-1,10765,-1
1576,05000US29185,1540,-1,849,-1
1577,05000US29186,1701,-1,720,-1
1578,05000US29187,5599,-1,1957,-1
1579,05000US29189,75438,-1,31755,-1
1580,05000US29195,3298,-1,1429,-1
1581,05000US29197,952,-1,476,-1
1582,05000US29199,802,-1,373,-1
1583,05000US29201,4033,-1,1722,-1
1584,05000US29203,995,-1,510,-1
1585,05000US29205,1341,-1,652,-1
1586,05000US29207,3531,-1,1600,-1
1587,05000US29209,3179,-1,1771,-1
1588,05000US29211,1423,-1,700,-1
1589,05000US29213,4496,-1,2088,-1
1590,05000US29215,2719,-1,1209,-1
1591,05000US29217,2476,-1,1086,-1
1592,05000US29219,2535,-1,1189,-1
1593,05000US29221,2484,-1,1077,-1
1594,05000US29223,1319,-1,762,-1
1595,05000US29225,3554,-1,1417,-1
1596,05000US29227,506,-1,282,-1
1597,05000US29229,2014,-1,886,-1
1598,05000US29510,24478,-1,12692,-1
1599,05000US30001,1257,-1,784,-1
1600,05000US30003,1816,-1,765,-1
1601,05000US30005,1429,-1,653,-1
1602,05000US30007,590,-1,263,-1
1603,05000US30009,1697,-1,973,-1
1604,05000US30011,388,-1,244,-1
1605,05000US30013,7770,-1,3467,-1
1606,05000US30015,1536,-1,752,-1
1607,05000US30017,1827,-1,790,-1
1608,05000US30019,394,-1,219,-1
1609,05000US30021,1478,-1,607,-1
1610,05000US30023,940,-1,429,-1
1611,05000US30025,559,-1,271,-1
1612,05000US30027,1528,-1,758,-1
1613,05000US30029,7707,-1,3797,-1
1614,05000US30031,8735,-1,3870,-1
1615,05000US30033,391,-1,292,-1
1616,05000US30035,1400,-1,602,-1
1617,05000US30037,300,-1,174,-1
1618,05000US30039,666,-1,421,-1
1619,05000US30041,2207,-1,944,-1
1620,05000US30043,1605,-1,704,-1
1621,05000US30045,608,-1,384,-1
1622,05000US30047,3450,-1,1868,-1
1623,05000US30049,5391,-1,2569,-1
1624,05000US30051,414,-1,212,-1
1625,05000US30053,1737,-1,1036,-1
1626,05000US30055,479,-1,259,-1
1627,05000US30057,1312,-1,925,-1
1628,05000US30059,468,-1,310,-1
1629,05000US30061,565,-1,360,-1
1630,05000US30063,7811,-1,3590,-1
1631,05000US30065,709,-1,381,-1
1632,05000US30067,1558,-1,941,-1
1633,05000US30069,158,-1,101,-1
1634,05000US30071,761,-1,413,-1
1635,05000US30073,1279,-1,565,-1
1636,05000US30075,397,-1,241,-1
1637,05000US30077,1289,-1,488,-1
1638,05000US30079,264,-1,145,-1
1639,05000US30081,3488,-1,1529,-1
1640,05000US30083,1360,-1,642,-1
1641,05000US30085,1888,-1,889,-1
1642,05000US30087,1442,-1,701,-1
1643,05000US30089,1885,-1,1054,-1
1644,05000US30091,793,-1,434,-1
1645,05000US30093,3042,-1,1356,-1
1646,05000US30095,1665,-1,850,-1
1647,05000US30097,730,-1,428,-1
1648,05000US30099,1478,-1,691,-1
1649,05000US30101,845,-1,349,-1
1650,05000US30103,223,-1,140,-1
1651,05000US30105,1433,-1,777,-1
1652,05000US30107,316,-1,209,-1
1653,05000US30109,252,-1,130,-1
1654,05000US30111,12874,-1,5246,-1
1655,05000US31001,3690,-1,1496,-1
1656,05000US31003,1784,-1,840,-1
1657,05000US31005,232,-1,114,-1
1658,05000US31007,209,-1,99,-1
1659,05000US31009,184,-1,102,-1
1660,05000US31011,1279,-1,620,-1
1661,05000US31013,1107,-1,490,-1
1662,05000US31015,733,-1,447,-1
1663,05000US31017,510,-1,261,-1
1664,05000US31019,5575,-1,2230,-1
1665,05000US31021,1709,-1,809,-1
1666,05000US31023,1801,-1,848,-1
1667,05000US31025,3959,-1,1721,-1
1668,05000US31027,2174,-1,990,-1
1669,05000US31029,647,-1,304,-1
1670,05000US31031,828,-1,431,-1
1671,05000US31033,1561,-1,723,-1
1672,05000US31035,1857,-1,811,-1
1673,05000US31037,1528,-1,658,-1
1674,05000US31039,1595,-1,714,-1
1675,05000US31041,2466,-1,1169,-1
1676,05000US31043,2222,-1,832,-1
1677,05000US31045,1061,-1,433,-1
1678,05000US31047,2753,-1,1128,-1
1679,05000US31049,515,-1,264,-1
1680,05000US31051,1820,-1,817,-1
1681,05000US31053,4163,-1,1828,-1
1682,05000US31055,45501,-1,18741,-1
1683,05000US31057,448,-1,236,-1
1684,05000US31059,1519,-1,731,-1
1685,05000US31061,989,-1,489,-1
1686,05000US31063,807,-1,429,-1
1687,05000US31065,1197,-1,640,-1
1688,05000US31067,3536,-1,1660,-1
1689,05000US31069,453,-1,266,-1
1690,05000US31071,348,-1,185,-1
1691,05000US31073,472,-1,227,-1
1692,05000US31075,208,-1,128,-1
1693,05000US31077,736,-1,375,-1
1694,05000US31079,5309,-1,2128,-1
1695,05000US31081,1753,-1,723,-1
1696,05000US31083,882,-1,522,-1
1697,05000US31085,281,-1,133,-1
1698,05000US31087,741,-1,392,-1
1699,05000US31089,2008,-1,958,-1
1700,05000US31091,216,-1,106,-1
1701,05000US31093,1261,-1,590,-1
1702,05000US31095,1374,-1,690,-1
1703,05000US31097,1113,-1,472,-1
1704,05000US31099,1091,-1,446,-1
1705,05000US31101,1199,-1,643,-1
1706,05000US31103,250,-1,155,-1
1707,05000US31105,678,-1,316,-1
1708,05000US31107,2562,-1,1216,-1
1709,05000US31109,24701,-1,9630,-1
1710,05000US31111,4072,-1,1689,-1
1711,05000US31113,264,-1,131,-1
1712,05000US31115,204,-1,125,-1
1713,05000US31117,115,-1,58,-1
1714,05000US31119,3735,-1,1592,-1
1715,05000US31121,1414,-1,628,-1
1716,05000US31123,978,-1,439,-1
1717,05000US31125,836,-1,406,-1
1718,05000US31127,1322,-1,594,-1
1719,05000US31129,966,-1,499,-1
1720,05000US31131,2339,-1,1011,-1
1721,05000US31133,713,-1,384,-1
1722,05000US31135,647,-1,310,-1
1723,05000US31137,1538,-1,657,-1
1724,05000US31139,1711,-1,743,-1
1725,05000US31141,3503,-1,1455,-1
1726,05000US31143,1495,-1,701,-1
1727,05000US31145,1152,-1,532,-1
1728,05000US31147,1295,-1,666,-1
1729,05000US31149,392,-1,229,-1
1730,05000US31151,2248,-1,934,-1
1731,05000US31153,14186,-1,5300,-1
1732,05000US31155,3770,-1,1613,-1
1733,05000US31157,3995,-1,1740,-1
1734,05000US31159,2839,-1,1115,-1
1735,05000US31161,1070,-1,568,-1
1736,05000US31163,780,-1,428,-1
1737,05000US31165,311,-1,202,-1
1738,05000US31167,1134,-1,478,-1
1739,05000US31169,1534,-1,760,-1
1740,05000US31171,243,-1,126,-1
1741,05000US31173,1913,-1,741,-1
1742,05000US31175,824,-1,419,-1
1743,05000US31177,2464,-1,995,-1
1744,05000US31179,1366,-1,519,-1
1745,05000US31181,1015,-1,505,-1
1746,05000US31183,263,-1,177,-1
1747,05000US31185,2094,-1,883,-1
1748,05000US32001,1809,-1,801,-1
1749,05000US32003,122582,-1,52877,-1
1750,05000US32005,4301,-1,2161,-1
1751,05000US32007,3679,-1,1506,-1
1752,05000US32009,169,-1,160,-1
1753,05000US32011,214,-1,120,-1
1754,05000US32013,1177,-1,494,-1
1755,05000US32015,484,-1,182,-1
1756,05000US32017,413,-1,185,-1
1757,05000US32019,3043,-1,1270,-1
1758,05000US32021,543,-1,285,-1
1759,05000US32023,2439,-1,1157,-1
1760,05000US32027,988,-1,240,-1
1761,05000US32029,319,-1,145,-1
1762,05000US32031,27646,-1,11965,-1
1763,05000US32033,1076,-1,380,-1
1764,05000US32510,3918,-1,1580,-1
1765,05000US33001,5017,-1,2631,-1
1766,05000US33003,4612,-1,3248,-1
1767,05000US33005,8413,-1,3670,-1
1768,05000US33007,5380,-1,3441,-1
1769,05000US33009,11484,-1,6136,-1
1770,05000US33011,31571,-1,12556,-1
1771,05000US33013,14383,-1,5897,-1
1772,05000US33015,23178,-1,9390,-1
1773,05000US33017,9876,-1,3746,-1
1774,05000US33019,5035,-1,2439,-1
1775,05000US34001,21195,-1,9396,-1
1776,05000US34003,64383,-1,24493,-1
1777,05000US34005,37946,-1,14564,-1
1778,05000US34007,40386,-1,16065,-1
1779,05000US34009,8765,-1,6656,-1
1780,05000US34011,14312,-1,5018,-1
1781,05000US34013,57167,-1,22958,-1
1782,05000US34015,23396,-1,8721,-1
1783,05000US34017,42422,-1,18159,-1
1784,05000US34019,12343,-1,4647,-1
1785,05000US34021,25912,-1,9752,-1
1786,05000US34023,62535,-1,22240,-1
1787,05000US34025,49648,-1,19883,-1
1788,05000US34027,38316,-1,14281,-1
1789,05000US34029,43739,-1,20600,-1
1790,05000US34031,31621,-1,11537,-1
1791,05000US34033,7199,-1,2963,-1
1792,05000US34035,23859,-1,9029,-1
1793,05000US34037,13805,-1,5431,-1
1794,05000US34039,36730,-1,13897,-1
1795,05000US34041,10599,-1,4101,-1
1796,05000US35001,43348,-1,18984,-1
1797,05000US35003,298,-1,368,-1
1798,05000US35005,4903,-1,1910,-1
1799,05000US35006,2426,-1,1102,-1
1800,05000US35007,1451,-1,1013,-1
1801,05000US35009,3639,-1,1500,-1
1802,05000US35011,277,-1,179,-1
1803,05000US35013,12524,-1,4787,-1
1804,05000US35015,3464,-1,1473,-1
1805,05000US35017,2169,-1,1048,-1
1806,05000US35019,469,-1,276,-1
1807,05000US35021,248,-1,216,-1
1808,05000US35023,560,-1,285,-1
1809,05000US35025,4532,-1,1784,-1
1810,05000US35027,1520,-1,1077,-1
1811,05000US35028,1392,-1,607,-1
1812,05000US35029,1753,-1,818,-1
1813,05000US35031,8666,-1,4537,-1
1814,05000US35033,288,-1,258,-1
1815,05000US35035,4435,-1,1968,-1
1816,05000US35037,968,-1,644,-1
1817,05000US35039,4925,-1,2469,-1
1818,05000US35041,1697,-1,701,-1
1819,05000US35043,12671,-1,5016,-1
1820,05000US35045,11219,-1,4935,-1
1821,05000US35047,1847,-1,936,-1
1822,05000US35049,13656,-1,6714,-1
1823,05000US35051,746,-1,589,-1
1824,05000US35053,1201,-1,745,-1
1825,05000US35055,2809,-1,1897,-1
1826,05000US35057,1339,-1,705,-1
1827,05000US35059,621,-1,327,-1
1828,05000US35061,5220,-1,2006,-1
1829,05000US36001,23221,-1,9828,-1
1830,05000US36003,10391,-1,4969,-1
1831,05000US36005,85155,-1,32349,-1
1832,05000US36007,17799,-1,7602,-1
1833,05000US36009,14130,-1,6747,-1
1834,05000US36011,12064,-1,5182,-1
1835,05000US36013,16609,-1,7443,-1
1836,05000US36015,8853,-1,3533,-1
1837,05000US36017,7912,-1,3779,-1
1838,05000US36019,8494,-1,3328,-1
1839,05000US36021,7346,-1,3567,-1
1840,05000US36023,6889,-1,2801,-1
1841,05000US36025,6477,-1,4036,-1
1842,05000US36027,24719,-1,9278,-1
1843,05000US36029,70773,-1,30777,-1
1844,05000US36031,5066,-1,3149,-1
1845,05000US36033,7364,-1,3575,-1
1846,05000US36035,5861,-1,2850,-1
1847,05000US36037,7560,-1,3080,-1
1848,05000US36039,4678,-1,2880,-1
1849,05000US36041,1198,-1,2328,-1
1850,05000US36043,9162,-1,4175,-1
1851,05000US36045,13848,-1,6196,-1
1852,05000US36047,186250,-1,73478,-1
1853,05000US36049,4956,-1,2849,-1
1854,05000US36051,8109,-1,3115,-1
1855,05000US36053,8544,-1,3532,-1
1856,05000US36055,57775,-1,23880,-1
1857,05000US36057,6552,-1,2913,-1
1858,05000US36059,109388,-1,38445,-1
1859,05000US36061,82975,-1,42779,-1
1860,05000US36063,17640,-1,7979,-1
1861,05000US36065,23816,-1,10039,-1
1862,05000US36067,42783,-1,18008,-1
1863,05000US36069,10909,-1,4515,-1
1864,05000US36071,27799,-1,9937,-1
1865,05000US36073,4783,-1,1844,-1
1866,05000US36075,12864,-1,5508,-1
1867,05000US36077,9521,-1,4303,-1
1868,05000US36079,7947,-1,2927,-1
1869,05000US36081,160517,-1,60285,-1
1870,05000US36083,13878,-1,5898,-1
1871,05000US36085,32858,-1,12192,-1
1872,05000US36087,25294,-1,8186,-1
1873,05000US36089,15073,-1,6752,-1
1874,05000US36091,18097,-1,7871,-1
1875,05000US36093,12487,-1,5556,-1
1876,05000US36095,5290,-1,2687,-1
1877,05000US36097,3119,-1,1517,-1
1878,05000US36099,6025,-1,2507,-1
1879,05000US36101,15561,-1,7117,-1
1880,05000US36103,112477,-1,43236,-1
1881,05000US36105,7448,-1,4393,-1
1882,05000US36107,5278,-1,2218,-1
1883,05000US36109,9122,-1,3161,-1
1884,05000US36111,14909,-1,6447,-1
1885,05000US36113,6584,-1,3708,-1
1886,05000US36115,7658,-1,3303,-1
1887,05000US36117,9228,-1,3900,-1
1888,05000US36119,70221,-1,26674,-1
1889,05000US36121,6360,-1,2596,-1
1890,05000US36123,3845,-1,1743,-1
1891,05000US37001,12012,-1,5037,-1
1892,05000US37003,2592,-1,1084,-1
1893,05000US37005,1024,-1,586,-1
1894,05000US37007,2289,-1,909,-1
1895,05000US37009,2242,-1,1223,-1
1896,05000US37011,1983,-1,1383,-1
1897,05000US37013,3970,-1,2032,-1
1898,05000US37015,1892,-1,925,-1
1899,05000US37017,2493,-1,1287,-1
1900,05000US37019,8202,-1,5560,-1
1901,05000US37021,15963,-1,7205,-1
1902,05000US37023,7302,-1,3161,-1
1903,05000US37025,11126,-1,4487,-1
1904,05000US37027,5624,-1,2585,-1
1905,05000US37029,720,-1,282,-1
1906,05000US37031,6335,-1,4132,-1
1907,05000US37033,2184,-1,931,-1
1908,05000US37035,10698,-1,4563,-1
1909,05000US37037,4004,-1,1737,-1
1910,05000US37039,1966,-1,1152,-1
1911,05000US37041,890,-1,396,-1
1912,05000US37043,644,-1,386,-1
1913,05000US37045,7670,-1,3382,-1
1914,05000US37047,4968,-1,2204,-1
1915,05000US37049,7078,-1,2899,-1
1916,05000US37051,23744,-1,9831,-1
1917,05000US37053,1704,-1,1011,-1
1918,05000US37055,2581,-1,2380,-1
1919,05000US37057,10131,-1,4386,-1
1920,05000US37059,3016,-1,1295,-1
1921,05000US37061,4492,-1,1937,-1
1922,05000US37063,17704,-1,7343,-1
1923,05000US37065,4425,-1,1940,-1
1924,05000US37067,26057,-1,11279,-1
1925,05000US37069,4184,-1,1724,-1
1926,05000US37071,16326,-1,6842,-1
1927,05000US37073,1107,-1,473,-1
1928,05000US37075,764,-1,521,-1
1929,05000US37077,4116,-1,1556,-1
1930,05000US37079,1983,-1,746,-1
1931,05000US37081,34985,-1,14821,-1
1932,05000US37083,4627,-1,2135,-1
1933,05000US37085,13232,-1,5509,-1
1934,05000US37087,4281,-1,2258,-1
1935,05000US37089,6778,-1,3357,-1
1936,05000US37091,4054,-1,1932,-1
1937,05000US37093,2799,-1,1091,-1
1938,05000US37095,327,-1,140,-1
1939,05000US37097,10940,-1,4649,-1
1940,05000US37099,2908,-1,1589,-1
1941,05000US37101,9975,-1,4016,-1
1942,05000US37103,1158,-1,558,-1
1943,05000US37105,3788,-1,1589,-1
1944,05000US37107,4068,-1,1845,-1
1945,05000US37109,5318,-1,2207,-1
1946,05000US37111,3033,-1,1399,-1
1947,05000US37113,2689,-1,1741,-1
1948,05000US37115,1755,-1,866,-1
1949,05000US37117,2147,-1,1063,-1
1950,05000US37119,59732,-1,25353,-1
1951,05000US37121,1287,-1,661,-1
1952,05000US37123,2587,-1,1277,-1
1953,05000US37125,6314,-1,2997,-1
1954,05000US37127,6878,-1,2961,-1
1955,05000US37129,12607,-1,5873,-1
1956,05000US37131,2156,-1,1131,-1
1957,05000US37133,12600,-1,4363,-1
1958,05000US37135,10525,-1,4018,-1
1959,05000US37137,1755,-1,944,-1
1960,05000US37139,2795,-1,1139,-1
1961,05000US37141,3724,-1,1883,-1
1962,05000US37143,1055,-1,509,-1
1963,05000US37145,3145,-1,1443,-1
1964,05000US37147,10426,-1,4370,-1
1965,05000US37149,1648,-1,894,-1
1966,05000US37151,9727,-1,4183,-1
1967,05000US37153,3474,-1,1533,-1
1968,05000US37155,11206,-1,4696,-1
1969,05000US37157,7090,-1,3254,-1
1970,05000US37159,10258,-1,4259,-1
1971,05000US37161,4937,-1,2418,-1
1972,05000US37163,7174,-1,3166,-1
1973,05000US37165,3048,-1,1341,-1
1974,05000US37167,5774,-1,2464,-1
1975,05000US37169,3134,-1,1382,-1
1976,05000US37171,6287,-1,2777,-1
1977,05000US37173,1053,-1,599,-1
1978,05000US37175,1884,-1,1023,-1
1979,05000US37177,494,-1,218,-1
1980,05000US37179,14148,-1,5072,-1
1981,05000US37181,2970,-1,1357,-1
1982,05000US37183,58056,-1,23077,-1
1983,05000US37185,1837,-1,1007,-1
1984,05000US37187,907,-1,444,-1
1985,05000US37189,4375,-1,2458,-1
1986,05000US37191,10650,-1,4617,-1
1987,05000US37193,4688,-1,2073,-1
1988,05000US37195,6145,-1,2686,-1
1989,05000US37197,3081,-1,1423,-1
1990,05000US37199,1463,-1,834,-1
1991,05000US38001,555,-1,284,-1
1992,05000US38003,1767,-1,824,-1
1993,05000US38005,1859,-1,859,-1
1994,05000US38007,230,-1,141,-1
1995,05000US38009,1514,-1,764,-1
1996,05000US38011,765,-1,398,-1
1997,05000US38013,726,-1,388,-1
1998,05000US38015,8169,-1,3223,-1
1999,05000US38017,13721,-1,5617,-1
2000,05000US38019,910,-1,482,-1
2001,05000US38021,999,-1,495,-1
2002,05000US38023,454,-1,255,-1
2003,05000US38025,911,-1,594,-1
2004,05000US38027,690,-1,347,-1
2005,05000US38029,1016,-1,536,-1
2006,05000US38031,685,-1,336,-1
2007,05000US38033,387,-1,224,-1
2008,05000US38035,7908,-1,3067,-1
2009,05000US38037,880,-1,525,-1
2010,05000US38039,596,-1,346,-1
2011,05000US38041,788,-1,390,-1
2012,05000US38043,751,-1,447,-1
2013,05000US38045,1323,-1,655,-1
2014,05000US38047,678,-1,326,-1
2015,05000US38049,1432,-1,706,-1
2016,05000US38051,918,-1,529,-1
2017,05000US38053,1218,-1,534,-1
2018,05000US38055,2394,-1,1300,-1
2019,05000US38057,1250,-1,652,-1
2020,05000US38059,2969,-1,1281,-1
2021,05000US38061,1515,-1,777,-1
2022,05000US38063,922,-1,513,-1
2023,05000US38065,432,-1,191,-1
2024,05000US38067,1930,-1,928,-1
2025,05000US38069,603,-1,275,-1
2026,05000US38071,1485,-1,693,-1
2027,05000US38073,1084,-1,514,-1
2028,05000US38075,705,-1,327,-1
2029,05000US38077,3356,-1,1408,-1
2030,05000US38079,1988,-1,793,-1
2031,05000US38081,1240,-1,578,-1
2032,05000US38083,487,-1,283,-1
2033,05000US38085,1109,-1,422,-1
2034,05000US38087,269,-1,157,-1
2035,05000US38089,3124,-1,1303,-1
2036,05000US38091,530,-1,293,-1
2037,05000US38093,2848,-1,1223,-1
2038,05000US38095,673,-1,379,-1
2039,05000US38097,1878,-1,844,-1
2040,05000US38099,2437,-1,1184,-1
2041,05000US38101,6864,-1,2706,-1
2042,05000US38103,986,-1,538,-1
2043,05000US38105,2475,-1,1072,-1
2044,05000US39001,2803,-1,1272,-1
2045,05000US39003,10234,-1,4206,-1
2046,05000US39005,5116,-1,2051,-1
2047,05000US39007,9173,-1,3948,-1
2048,05000US39009,6331,-1,2356,-1
2049,05000US39011,5472,-1,2234,-1
2050,05000US39013,7179,-1,3213,-1
2051,05000US39015,4080,-1,1763,-1
2052,05000US39017,26894,-1,10521,-1
2053,05000US39019,2679,-1,1192,-1
2054,05000US39021,4055,-1,1658,-1
2055,05000US39023,13159,-1,5654,-1
2056,05000US39025,14843,-1,5999,-1
2057,05000US39027,3937,-1,1604,-1
2058,05000US39029,9473,-1,3927,-1
2059,05000US39031,3825,-1,1618,-1
2060,05000US39033,4166,-1,1913,-1
2061,05000US39035,110387,-1,51842,-1
2062,05000US39037,6765,-1,2822,-1
2063,05000US39039,3688,-1,1510,-1
2064,05000US39041,14164,-1,5143,-1
2065,05000US39043,6475,-1,3044,-1
2066,05000US39045,12230,-1,4782,-1
2067,05000US39047,2961,-1,1270,-1
2068,05000US39049,84009,-1,37187,-1
2069,05000US39051,4384,-1,1804,-1
2070,05000US39053,2789,-1,1213,-1
2071,05000US39055,8237,-1,3088,-1
2072,05000US39057,13229,-1,5170,-1
2073,05000US39059,4285,-1,1982,-1
2074,05000US39061,62142,-1,28221,-1
2075,05000US39063,6713,-1,2764,-1
2076,05000US39065,3772,-1,1449,-1
2077,05000US39067,2424,-1,1128,-1
2078,05000US39069,3542,-1,1488,-1
2079,05000US39071,3777,-1,1632,-1
2080,05000US39073,2732,-1,1176,-1
2081,05000US39075,3682,-1,1187,-1
2082,05000US39077,5981,-1,2476,-1
2083,05000US39079,2596,-1,1067,-1
2084,05000US39081,7843,-1,3554,-1
2085,05000US39083,5411,-1,2080,-1
2086,05000US39085,19303,-1,8239,-1
2087,05000US39087,4706,-1,2164,-1
2088,05000US39089,13121,-1,5258,-1
2089,05000US39091,5032,-1,2365,-1
2090,05000US39093,25033,-1,10082,-1
2091,05000US39095,34854,-1,15615,-1
2092,05000US39097,4095,-1,1389,-1
2093,05000US39099,20923,-1,9408,-1
2094,05000US39101,6526,-1,2479,-1
2095,05000US39103,14859,-1,5870,-1
2096,05000US39105,2616,-1,1210,-1
